TieuDe,Gia,DienTich,GiaTrenM2,PhongNgu,WC,Quan,TinhThanh
"CỰC HIẾM KHU ĐẠI HỌC LUẬT HCM, 5,6X16, 90M2, 3PN, ĐƯỜNG 8M. GIÁ CHỈ 9TỶ ( TL), SHR HOÀN CÔNG CHUẨN.",9.0,90.0,100.0,3,2,Thủ Đức,Hồ Chí Minh
"Bán nhà tại An Phú, Thủ Đức, HCM, 18 tỷ, 100m2, 5PN, 4WC, cách mặt tiền đường Lương Định Của 100m",18.0,100.0,180.0,5,4,Thủ Đức,Hồ Chí Minh
Cần bán nhà Thạch Bàn Long Biên Hà Nội,8.95,45.0,198.89,3,3,Long Biên,Hà Nội
"Bán nhà khu dân cư đường Phước Thiện gần Vinhome 1 trệt 2 lầu nhà mới keng giá 4,7 tỷ TL 0915 698 ***",4.7,61.9,75.93,4,3,Quận 9,Hồ Chí Minh
"Siêu vip phân lô Hoàng Văn Thái, 65m2x5T thang máy ngõ ôtô tránh (Cam kết nhà thật giá chuẩn)",13.5,65.0,207.69,5,5,Thanh Xuân,Hà Nội
Bán nhà Ngô Đình Mẫn hàng xóm ParkCity - ngõ thông - ở ngay 40m2,5.8,40.0,145.0,3,4,Hà Đông,Hà Nội
SIÊU HIẾM - BÁN NHÀ ĐẠI LA - DIỆN TÍCH 60M - 3 TẦNG - KINH TẾ QUỐC DÂN - GIÁ 10 TỶ,10.0,60.0,166.67,,,Hai Bà Trưng,Hà Nội
"Bán Nhà 6T 88m2 p Lô Ô Tô Thang máy nhinh 25 tỷ TL, ở và cho thuê Vp,m phố Mai Dịch Cầu Giấy Hà Nội",25.0,88.0,284.09,6,10,Cầu Giấy,Hà Nội
"Bán Nhà riêng tại Vương Thừa Vũ, 36m2, 4 tầng, mặt tiền 5.2m. OTO VÀO, KHINH DOANH TỐT",13.0,36.0,361.11,,,Thanh Xuân,Hà Nội
"Cực phẩm phân lô, 2 thoáng, 2 vỉa hè, view công viên, ô tô dừng đỗ Nguyễn Cảnh Dị",19.85,60.5,328.1,4,4,Hoàng Mai,Hà Nội
Cc cần bán nhà tổ 15 yên nghĩa dt 35m 3 tầng 3 ngủ 3 vs nhà 2 mặt ngõ . Giá 3ty699 lh 0362 088 ***,3.7,35.0,105.69,,,Hà Đông,Hà Nội
Chính chủ bán nhà hẻm 315 đường Tô Ngọc Vân Q12,15.7,348.1,45.1,6,2,Quận 12,Hồ Chí Minh
Nhà Mặt Tiền 3 Lầu vừa ở Vừa cho thuê có sẵn thu nhập Cao.Đường Ôtô thông ra Phạm Văn Đồng.Giá Tốt,7.6,82.0,92.68,6,4,Thủ Đức,Hồ Chí Minh
"Bán Nhà cạnh đô thị Đô Nghĩa, Hà Đông Hà Nội, 35 m2, đường 2 oto tránh nhau, nhỉnh 5 tỷ",5.65,33.3,169.67,3,3,Hà Đông,Hà Nội
"Giá rẻ HOT Nguyễn Văn Tuyết, Đống Đa, đường Ôtô tránh, nhà cũ, 95m, mt gần 5m, 24.45 tỷ",24.45,95.0,257.37,,,Đống Đa,Hà Nội
KHU VIP CHỢ TÂN BÌNH-LÊ MINH XUÂN-4.5X17-5TẦNG-ĐƯỜNG XE HƠI-GẦN LÝ THƯỜNG KIỆT-17.XXXT,17.99,76.5,235.16,,,Tân Bình,Hồ Chí Minh
Tôi bán nhà phân lô 5 tầng oto qua phố Cửu Việt Trâu Quỳ Gia Lâm giá 14 tỷ,14.0,80.0,175.0,6,6,Gia Lâm,Hà Nội
Bán căn hộ ccmn 7 tầng thang máy.dt 45m,17.89,45.0,397.56,7,7,Hai Bà Trưng,Hà Nội
"Hàng VIP Chùa Láng - ngõ to như phố -6T,thang máy - nhà mới - Nhỉnh 15 tỷ",15.75,42.0,375.0,3,4,Đống Đa,Hà Nội
HIẾM BÁN ĐẤT TẶNG NHÀ 3 TẦNG DÂN XÂY THƯỢNG THANH- OTO VÀO NHÀ NGÕ THÔNG- GẦN PHỐ- SĐCC NỞ HẬU ĐẸP,9.9,82.0,120.73,4,4,Long Biên,Hà Nội
"Hàng tuyển chọn - CCMN P. Hoa Bằng - ô tô đỗ cửa - 6 tầng, thang máy, 15p kk - nhỉnh 16 tỷ",16.8,65.0,258.46,15,15,Cầu Giấy,Hà Nội
"Bán nhà đẹp 6 tầng thang máy phố Ngọc Thuỵ. 40m. Gara oto 7 chỗ. 8,2 tỉ. 0943 827 ***",8.2,40.0,205.0,,,Long Biên,Hà Nội
"Bán gấp nhà Bà Triệu 47m x 5 tầng Thang máy, mặt tiền 7m, Lô Góc, Đường Oto Kinh Doanh sầm uất",10.0,47.0,212.77,,,Hà Đông,Hà Nội
"Bán CC mini 12 phòng khép kín thang máy full nội thất tại Phú Kiều, 12,5 tỷ, 56m2 siêu lợi nhuận",12.5,56.0,223.21,12,12,Bắc Từ Liêm,Hà Nội
"BÁN NHÀ MINH KHAI, 44M, 5T, NGÕ THÔNG, RỘNG, KINH DOANH, MỚI THOÁNG, CHỈ 10,9 TỶ.",10.9,44.0,247.73,6,4,Hai Bà Trưng,Hà Nội
"NHÀ ĐẸP BA ĐÌNH - 5 TẦNG MỚI - KINH DOANH - Ô TÔ TRÁNH - 2 MẶT THOÁNG - FULL NỘI THẤT, 42M2, 12 TỶ",12.0,42.0,285.71,3,3,Ba Đình,Hà Nội
"Phát mại ngân hàng VIB bán đấu giá nhà hẻm 302 đường Trần Thị Năm, P. Tân Chánh Hiệp, Quận 12, HCM",6.34,135.3,46.84,2,1,Quận 12,Hồ Chí Minh
"Bán tòa chung cư mini 7 tầng 12 căn hộ dịch vụ, Ngã Tư Vọng, đường Giải Phóng gần trường ĐH Kinh Tế",16.7,63.0,265.08,12,12,Thanh Xuân,Hà Nội
"Bán nhà riêng tại Đường 49, Hiệp Bình Chánh, Thủ Đức, HCM, 7,2 tỷ, 60,6m2, giá ưu đãi",7.2,60.6,118.81,4,5,Thủ Đức,Hồ Chí Minh
Bán nhà 7 tầng thang máy phố Láng Hạ Đống Đa cực đẹp 47m2 không lỗi gì thông tin thật 100%,16.9,47.0,359.57,6,7,Đống Đa,Hà Nội
BỒ ĐỀ LÔ GÓC. VỊ TRÍ ĐẲNG CẤP. XÂY DỰNG TỶ MỈ .THIẾT KẾ TINH TẾ. NỘI THẤT SANG TRỌNG .CHỈ 14 TỶ XÍU,14.0,45.0,311.11,4,5,Long Biên,Hà Nội
Siêu phẩm mặt tiền nội bộ sát Gò Dầu - Tân Phú - DT: 5.5 x 15 m. Giá 7.1 tỷ TL,7.1,82.5,86.06,2,1,Tân Phú,Hồ Chí Minh
CHÍNH CHỦ BÁN NHÀ PHỐ LÊ TRỌNG TẤN HÀ ĐÔNG 5 TẦNG-THANG MÁY GIÁ CHỈ 8.5 TỶ,8.5,50.0,170.0,,,Hà Đông,Hà Nội
CHỦ GỬI ĐỘC QUYỀN NHÀ SÁT MẶT TIỀN HOÀNG HOA THÁM NHÀ GA T3 DT 4MX25M 3 LẦU GIÁ 13.5T CÒN TL,13.5,100.0,135.0,4,5,Tân Bình,Hồ Chí Minh
"Bán tòa nhà 2MT HXH Đinh Công Tráng thông Ng.H.Cầu, Q1 (19.6mx5.3m, CN: 88m2, 5T). Giá bán: 26.5 tỷ",26.5,88.0,301.14,,,Quận 1,Hồ Chí Minh
Chính chủ cần bán nhà ngõ 49 Huỳnh Thúc Kháng thông Nguyên Hồng và Nguyễn Chí Thanh 70m2,28.0,70.0,400.0,5,4,Đống Đa,Hà Nội
.Bán nhà mặt Ngõ Xuân đỉnh - lô góc- o to chạy qua- 8.5 tỷ,8.5,38.0,223.68,,,Bắc Từ Liêm,Hà Nội
Bán nhà Lạc Long Quân - Cầu Giấy - không quy hoạch - ô tô vào nhà - 17.8 tỷ,17.8,96.0,185.42,2,,Cầu Giấy,Hà Nội
"Chính chủ bán nhà 35m2 xây 5 tầng tại ngõ 26 Nam Yên Lũng, An Khánh, Hoài Đức, Hà Nội",5.95,35.0,170.0,3,4,Hoài Đức,Hà Nội
"Chính chủ bán 2 căn nhà dòng tiền tại số 47 & 47A, ngõ 26 Cầu Diễn P. Phú Diễn, LH 0916 181 ***",15.0,55.0,272.73,,,Bắc Từ Liêm,Hà Nội
"Bán nhà siêu vip Yên Hoà Cầu Giấy lô góc 2 thoáng gara ôtô 5m ra phố, mặt tiền khủng 6T*MT5m*9.7tỷ",9.7,45.0,215.56,4,5,Cầu Giấy,Hà Nội
"Bán nhà phố Nguyên Hồng - Đống Đa, 69m2x4,5 tầng mt 5,5m, phân lô 2 ô tô tránh giá 27,5 tỷ, hiếm",27.5,69.0,398.55,,,Đống Đa,Hà Nội
"Bán nhà riêng tại Đ.D Đồng Đen, 5,8 tỷ, 37,5m2, 3PN, 3WC, giá cực chất Hot!",5.8,37.5,154.67,3,3,Tân Bình,Hồ Chí Minh
"Bán gấp nhà cấp 4 giá rẻ, gần trạm thu phí Bửu Long, giáp TP Biên Hòa",1.45,100.0,14.5,2,1,Vĩnh Cửu,Đồng Nai
"Bán nhà góc 2 mặt tiền mới 100% nguyên giá 4,5 tỷ cần bán 4 tỷ thuộc phường hiệp an TDM Bình Dương",4.0,120.0,33.33,2,2,Thủ Dầu Một,Bình Dương
"Chính chủ bán homestay cách cầu Tứ Liên 1km, hồ Gươm 5km, trong VĐ2, ở Vin Cổ Loa & sát Vin Tàm Xá",5.4,116.0,46.55,1,1,Đông Anh,Hà Nội
"Chủ gửi bán KDC vip Kiều đàm 6,2x13 hầm 6 tầng full NT hiện đại 16tỷ9",16.9,93.0,181.72,5,,Quận 7,Hồ Chí Minh
"Chính chủ cần tiền bán gấp CHDV hẻm xe tải Điện Biên Phủ, P25, Q.Bình Thạnh sẵn hợp đồng thuê 360tr",8.7,30.0,290.0,4,4,Bình Thạnh,Hồ Chí Minh
"BÁN NHÀ MẶT NGÕ CẦU GIẤY 17 TỶ - 80M - LÔ GÓC- O TO VÀO NHÀ - SỐ NHÀ, TẦNG, NGÕ PHONG THỦY ĐẸP",17.0,80.0,212.5,,,Cầu Giấy,Hà Nội
"Bán nhà Minh Khai, bán đất tặng nhà 5 tầng, ngõ nông rộng, 3 bước ra ôtô tránh, bất chấp dân đầu tư",7.2,60.0,120.0,,,Hoàng Mai,Hà Nội
Bán đất tặng nhà xã Quảng Bị 150m2 ô tô tránh giá 2.7 tỷ,2.7,150.0,18.0,3,,Chương Mỹ,Hà Nội
"Chính chủ cần bán nhà mới đẹp Thuận An, Bình Dương giá bán: 2 tỷ 200 triệu sổ hồng riêng",2.2,64.0,34.38,4,3,Thuận An,Bình Dương
"Cơ Hội Hiếm Giảm mạnh 1,1 tỷ Chỉ Còn Quanh 15 Tỷ Siêu Phẩm 5 Tầng Mới Phân Lô Giếng Sen, Hà Đông",15.4,50.0,308.0,4,4,Hà Đông,Hà Nội
"Bán nhà Phú Thượng, Đường An Dương Vương, Tây Hồ, ô tô vào nhà, 10,7 tỷ, 50m2",10.7,50.0,214.0,4,4,Tây Hồ,Hà Nội
Toà CCMN xây mới hoa bằng TT Câu Giầy 6 tầng. Thang máy - cách phố 30m - ô tô đỗ cửa 15 phòng full,16.8,60.0,280.0,15,15,Cầu Giấy,Hà Nội
"Bán Nhà Định Công - Hoàng Mai, D.Tích 30m2, 5 Tầng, Nhà Đẹp Ở Ngay, Giá Bán 5.35 tỷ",5.35,30.0,178.33,4,4,Hoàng Mai,Hà Nội
"Bán riêng ngõ 82 Trần Cung, Phường Nghĩa Tân , Cầu Giấy , Ngõ Rộng , Ô tô vào nhà",16.0,65.0,246.15,5,4,Cầu Giấy,Hà Nội
Bán nhà hẻm xe hơi Phan Xích Long. Diện tích 9x6. 4 lầu. Giá 11 tỷ,11.0,47.0,234.04,2,3,Phú Nhuận,Hồ Chí Minh
"Căn góc 2 mặt tiền Nguyễn Tiểu La, Quận 10 giá HOT nhất khu vực",4.95,38.0,130.26,1,2,Quận 10,Hồ Chí Minh
"Tổng hợp tin bán nhà đất khu phố Tây - Tô Ngọc Vân, quận Tây Hồ",24.0,60.0,400.0,4,3,Tây Hồ,Hà Nội
"Bán gấp nhà riêng phố Nguyễn Khang 41 m2 giá 7,x tỷ",7.9,41.0,192.68,3,4,Cầu Giấy,Hà Nội
"Bán nhà hẻm - Nguyễn Tiểu La, P8, Q10",4.95,38.0,130.26,1,2,Quận 10,Hồ Chí Minh
"Hot! Bán nhà đẹp - 6 tầng - 2 thoáng - gần oto - nhỉnh 5 tỷ - ngõ 46 Tân Triều, Thanh Trì",5.8,30.0,193.33,5,6,Thanh Trì,Hà Nội
Bán nhà phường Phú Hòa TP Thủ Dầu Một Bình Dương. Đường nhựa 5m thông,3.85,115.0,33.48,3,2,Thủ Dầu Một,Bình Dương
Bán nhà cách 5m ra MT Hoàng Sa TB. 11.3x15 CN đủ 161m2 không lộ giới 16 tỷ (cam kết thông tin thật),16.0,162.0,98.76,8,9,Tân Bình,Hồ Chí Minh
"Chủ BÁN GẤP ĐI NƯỚC NGOÀI GIẢM SÂU 1ty. 74m NGANG 3,8m - DÀI 20m . Giá chỉ 5,7ty",5.7,74.0,77.03,,,Tân Bình,Hồ Chí Minh
Chủ gửi nhà 3 tấm 61m2 mới 100% - SHR - đối diện Vạn Phúc giá tốt bao sang tên,7.19,61.0,117.87,4,5,Thủ Đức,Hồ Chí Minh
"Chủ cần tiền hạ giá sốc 1 tỷ bán nhà 4 tầng đối diện công viên đường rộng, kinh doanh sầm uất",16.0,95.6,167.36,,,Hải Châu,Đà Nẵng
"Nhà 1000m² full thổ, tiện phân lô, xây biệt thự",42.0,1.0,42.0,2,1,Quận 12,Hồ Chí Minh
"Nhà mặt tiền đường nhựa 10m Tỉnh Lộ 10 đúc 5 tấm, có thang máy 4x20m full nội thất giáp KDC Tên Lửa",8.2,80.0,102.5,5,6,Bình Tân,Hồ Chí Minh
"Bán nhanh nhà Nguyễn Xí, P. 11 - Bình Thạnh. Thực tế sử dụng 66.8m2. Đang sẵn dãy trọ gồm 4 phòng",5.0,64.0,78.12,4,,Bình Thạnh,Hồ Chí Minh
"Siêu hiếm Bán nhà rộng đẹp ngõ phố Khâm Thiên 50m2, 3 tầng, 9m MT, giá chỉ 6,45 tỷ",6.45,50.0,129.0,3,4,Đống Đa,Hà Nội
TRUNG KÍNH 76M Ô TÔ TRÁNH VỈ HÈ. CÁCH MẶT PHỐ 5M. THỰC TẾ 80M. HAI MẶT NGÕ KINH DOANH. GIÁ 30 TỶ NH,32.5,76.0,427.63,4,3,Cầu Giấy,Hà Nội
Tòa CCMN Phương Mai lô góc 2 mặt thoáng dòng tiền 130 triệu/tháng giá 20 tỷ hơn!,22.0,70.0,314.29,15,16,Đống Đa,Hà Nội
"13,X ĐỒNG CÓ NGAY NHÀ NGANG 10M - HXH THÔNG - GẦN NGÃ TƯ BẢY HIỀN",13.5,83.0,162.65,5,5,Tân Bình,Hồ Chí Minh
"Nhà riêng 3PN, 3WC 47m2 tại Yên Nghĩa, Hà Đông, Hà Nội giá siêu hời 3,9 tỷ. Ô tô đỗ cửa",3.9,47.0,82.98,3,3,Hà Đông,Hà Nội
"Bán nhà ngay KĐT Mỗ Lao 68m2 7 tầng thang máy MT 5m 7 chỗ vào nhà ngõ thông, kinh doanh, 12 phòng",17.0,68.0,250.0,12,13,Hà Đông,Hà Nội
"Chính chủ bán nhà mới Kim Mã - Giang Văn Minh- Ba Đình, ngõ rộng, thang máy - 4 tầng , Giá 11,85 Tỷ",11.85,56.0,211.61,4,4,Ba Đình,Hà Nội
"(Tin thật 100%) bán CHDV 82m2 x 19CH tại đường Hồ Ba Mẫu - gần hồ và ô tô đỗ - dòng tiền 1,5 tỷ/năm",22.5,82.0,274.39,19,20,Đống Đa,Hà Nội
"Bán nhà hẻm xe hơi Phạm Hồng Thái P. 7 Tp. VT 85m2(5x17m) full tc giá 5,8 tỷ TL",5.8,85.0,68.24,2,1,Vũng Tàu,Bà Rịa Vũng Tàu
Vĩnh Hải căn 2 ngủ (gần biển) cạnh chợ | nhà mới full nội thất,2.3,56.0,41.07,2,1,Nha Trang,Khánh Hòa
"Chính chủ bán nhà riêng 4 tầng (48,85m), ngõ thông, ô tô vào nhà, 150m ra BV Thanh Nhàn, 9,77 tỷ",9.77,48.85,200.0,4,3,Hai Bà Trưng,Hà Nội
"Nhà Gò Vấp -2 Tầng - 2 phòng ngủ, 2wc - 30m2",3.2,30.0,106.67,2,2,Gò Vấp,Hồ Chí Minh
"Bán nhà mặt ngõ 629 Kim Mã diện tích 63m2 x 7 tầng mặt tiền 5m, nhà 2 mặt thoáng trước sau 20,9 tỷ",20.9,63.0,331.75,,,Ba Đình,Hà Nội
"Bán nhà Tân Chánh Hiệp 34, 61m2 SHR 3.382 tỷ TL",3.38,61.0,55.44,1,1,Quận 12,Hồ Chí Minh
"BÁN NHÀ ĐƯỜNG LÊ ĐÌNH CẨN. Tân Tạo, Bình Tân",3.8,32.0,118.75,3,2,Bình Tân,Hồ Chí Minh
"Bán Nhà Riêng tại Xã Bích Hòa, Thanh Oai, Hà Nội, 3,2 tỷ, 33,5 m2, Chính chủ, view đẹp, đg ô tô",3.2,33.5,95.52,3,2,Thanh Oai,Hà Nội
"Bán căn góc 60m2 phố Nghĩa Đô, Hoàng Quốc Việt, ô tô đỗ cửa, view thoáng vĩnh viễn - giá 19 tỷ",19.0,60.0,316.67,8,6,Cầu Giấy,Hà Nội
BÁN NHÀ ĐẸP THẢO ĐIỀN VIEW LANDMARK 81 CÓ DÒNG TIỀN ỔN ĐỊNH - vào ở hoặc khai thác cho thuê ngay,37.18,201.0,185.0,,,Quận 2,Hồ Chí Minh
Bán nhà Hòa Binh-phừơng5 -quận 11.66m2 5tâng-Kế bên Đầm SEN chỉ 10 TỶ,10.0,66.0,151.51,5,4,Quận 11,Hồ Chí Minh
"Cần Bán gấp nhà riêng 4PN, 5WC, 64m2 tại Phan Huy Ích, Gò Vấp, HCM, giá 7,55 tỷ",7.55,64.0,117.97,4,5,Gò Vấp,Hồ Chí Minh
"Bán nhà kiệt Nguyễn Đình, full nội thất, sát biển, đầu tư khai thác ngay",6.7,69.0,97.1,4,5,Sơn Trà,Đà Nẵng
"Bán nhà 32,1m2 gần quốc lộ 6 giá 3tỷ398tr ô tô gần,sổ đỏ chuẩn không quy hoạch không lỗi phòng thuỷ",3.4,32.1,105.86,4,3,Hà Đông,Hà Nội
"BÁN NHÀ RIÊNG 35M CHÍNH CHỦ TẠI TRỊNH ĐÌNH CỬU, NGÕ Ô TÔ, LÔ GÓC, SỔ ĐẸP.",8.9,35.0,254.29,4,4,Hoàng Mai,Hà Nội
Hơn 30tỷ - VỊ TRÍ EM LÀ SỐ 1 - tòa CCMN dòng tiền - BAO QUANH 11 TRƯỜNG ĐH - THIÊN ĐƯỜNG SINH VIÊN,34.5,100.0,345.0,28,29,Cầu Giấy,Hà Nội
"Siêu phẩm nhà phố ngay ngã tư Bốn Xã với Hương Lộ Hai DT 4x17m, đường thông xe hơi",5.9,68.0,86.76,4,,Bình Tân,Hồ Chí Minh
"Nhà riêng đẹp, nhiều tiện ích tại Ngọc Thụy, Long Biên, Hà Nội, 5,2 tỷ, 30 m2",5.2,30.0,173.33,3,4,Long Biên,Hà Nội
Tòa căn hộ Ngũ Hành Sơn ngay đại học Kinh Tế - 150m2 - 4 tầng - thang máy - dt: 80 triệu/th - 14 tỷ,14.0,150.0,93.33,25,25,Ngũ Hành Sơn,Đà Nẵng
CC bán nhà phân lô ô tô đỗ trong nhà-ngõ thông - Nguyễn Văn Huyên-Cầu Giấy-Hà Nội-LH 0924 691 ***,18.5,45.0,411.11,3,5,Cầu Giấy,Hà Nội
"Bán gấp căn biệt thự mini khu cư xá Tân Phong, chợ Tân Phong",6.5,189.0,34.39,3,4,Biên Hòa,Đồng Nai
Nhà đẹp ngang 5.5m (lửng 3 lầu) full nội thất cao cấp,6.25,58.0,107.76,4,6,Quận 12,Hồ Chí Minh
"Bán gấp Nhà riêng 4PN, 5WC, 42m2 tại Nguyễn Văn Khối, Gò Vấp, HCM, giá 5,8 tỷ",5.8,42.0,138.1,4,5,Gò Vấp,Hồ Chí Minh
"Bán Nhà 4 tầng Đồng Tâm, Đồng Hoà, Kiến An",3.89,70.0,55.57,4,4,Kiến An,Hải Phòng
Siêu phẩm xây mới độc lập 5tầng bên chẵn Văn Cao - Đường nội bộ rộng thênh thang - S: 75m2 ngang 5m,12.2,75.0,162.67,5,,Hải An,Hải Phòng
"Bán gấp nhà dòng tiền 80tr/ tháng, 16PN TẠI HIỆP NHẤT 81m2 sổ vuông đét",16.9,81.0,208.64,16,16,Tân Bình,Hồ Chí Minh
BÉ ĐẸP SÁT HẺM XE HƠI FULL NỘI THẤT - LÊ QUANG ĐỊNH,5.15,30.0,171.67,2,2,Gò Vấp,Hồ Chí Minh
"Bán nhà đường Thống Nhất, đang cho thuê 20tr/tháng",4.6,61.0,75.41,5,5,Gò Vấp,Hồ Chí Minh
"Bán nhà dòng tiền 660tr/năm, diện tích 57m2 x 4 tầng tại trung tâm Q. Tân Bình",11.8,57.0,207.02,7,7,Tân Bình,Hồ Chí Minh
"Ngộp bank bán gấp CHDV dòng tiền 120tr/ tháng, DT 200m2 x 4 tầng, MT 12m tại Q. Gò Vấp TP. HCM",20.9,200.0,104.5,18,18,Gò Vấp,Hồ Chí Minh
"Sổ đỏ. Phân lô cán bộ Tố Hữu - Thanh Xuân. 4T. MT 4,6m. Gần công viên. Không QH. Đường 2 ô tô tránh",21.5,118.0,182.2,5,4,Thanh Xuân,Hà Nội
"Bán NR 100m2 tại Doãn Kế Thiện, Mai Dịch, Cầu Giấy, 29 tỷ",29.0,100.0,290.0,,,Cầu Giấy,Hà Nội
"BÁN NHÀ BỒ ĐỀ, MẶT HỒ CỰC HIẾM, KINH DOANH, HƠN 10 NĂM MỚI CÓ 1 NHÀ BÁN, 81M2, 21 TỶ",21.0,81.0,259.26,,,Long Biên,Hà Nội
"BÁN NHÀ ĐẸP TỔ 11 PHÚ LƯƠNG, HÀ ĐÔNG OTO 7 CHỖ ĐỖ CỬA GẦN UBND PHƯỜNG",4.8,30.1,159.47,,,Hà Đông,Hà Nội
"Bán NR 56m2, 4,45 tỷ ở Đình Phong Phú, Q9, HCM, giá ưu đãi, chính chủ",4.45,56.0,79.46,3,2,Quận 9,Hồ Chí Minh
"Bán nhà đ. Đình Phong Phú, TNP B, Tp. Thủ Đức. DT: 49m2, 2lầu, 3PN - 2WC, nhà mới đẹp, 4.4 tỷ",4.4,29.7,148.15,3,2,Thủ Đức,Hồ Chí Minh
"Bán nhà góc 2 MT Đinh Tiên Hoàng, diện tích: 20x4m không lỗi phong thủy, 4 tầng mới, 13.5 tỷ",13.5,80.0,168.75,4,6,Bình Thạnh,Hồ Chí Minh
"Bán nhà riêng giá tốt tại Lê Thanh Nghị, 8,15 tỷ, 33,2 m2, pháp lý đầy đủ Minh bạch",8.15,33.2,245.48,3,3,Hai Bà Trưng,Hà Nội
Nhà Quận 12 đường Nguyễn Văn Quá. Ngang 4m dài 7m giá 1tỷ180tr còn TL,1.18,28.0,42.14,2,2,Quận 12,Hồ Chí Minh
Nhà Đỗ Bá - 200m2 - ngang: 7.2m - gần biển Mỹ Khê - lô duy nhất - 15 tỷ,15.0,200.0,75.0,4,1,Ngũ Hành Sơn,Đà Nẵng
MTNB nhà ga T3 đường 10m DT: 5.5 x 36m CN: 205m2 CTXD hầm 5 lầu giá chỉ 18.5 tỷ 90tr/m2,18.5,205.0,90.24,6,6,Tân Bình,Hồ Chí Minh
"Bán nhà 2,5 tầng Nghĩa Lộ, Yên Nghĩa giá 2,6 tỷ",2.6,32.0,81.25,,,Hà Đông,Hà Nội
"cô chú lớn tuổi cần bán căn nhà DT 15 m2, Tân Bình , 1ty7,SHR, còn bớt, hẻm xe gác, có 2PN, 2WC",1.7,15.0,113.33,2,2,Tân Bình,Hồ Chí Minh
"Bán nhà hẻm xe tải 8m nhựa Lý Thường Kiệt f6 quận Tân Bình 64 m2 ngang 4 vuông vức, 2 lầu 9 tỷ85",9.85,64.0,153.91,,,Tân Bình,Hồ Chí Minh
NHÀ FULL NỘI THẤT CAO CẤP - CÓ SÂN VƯỜN SAU NHÀ - CÓ THÀNG MÁY 450KG TRONG NHÀ - 4M X 21M -ĐƯỜNG 8M,7.9,84.0,94.05,5,7,Bình Tân,Hồ Chí Minh
"Hàng hiếm Lò Lu Ngang 7m gồm 2 tầng S Đất 196m2, Hẻm xe hơi, BĐS Dòng tiền Chỉ 11.8 tỷ",11.8,196.0,60.2,,,Thủ Đức,Hồ Chí Minh
"Bán Nhà riêng 40m2, 11,8 tỷ tại Hoàng Cầu, Đống Đa, Hà Nội",11.8,40.0,295.0,3,4,Đống Đa,Hà Nội
"Bán đất tặng nhà 4 tầng tại Giảng Võ, 131 m2, mặt tiền 11m, ngõ 8m, pháp lý đầy đủ",62.8,131.0,479.39,,,Ba Đình,Hà Nội
Cần bán nhà Cổ Linh Thạch Bàn Long Biên Hà Nội,19.6,50.0,392.0,4,4,Long Biên,Hà Nội
"Chuẩn 100% bán nhà Ngọc Thuỵ, 115m2 7 tầng thang máy gara ô tô full nội thất gần Việt Pháp, phố cổ",32.65,115.0,283.91,5,6,Long Biên,Hà Nội
"Bán căn hộ dịch vụ Quận 7, sau lưng Lotte Mart, đường 12m, SD 105m2, dòng tiền 54 triệu/ tháng",13.9,80.0,173.75,,,Quận 7,Hồ Chí Minh
CHỈ CÓ 1-LÂM HẠ-BỒ ĐỀ-GẦN TÂM ANH-GẦN PHỐ-7 TẦNG-THANG MÁY-GARA Ô TÔ-FULL NỘI THẤT-VIP-GIÁ ĐẦU TƯ,16.5,48.0,343.75,3,6,Long Biên,Hà Nội
"Hoa khôi Quốc lộ 6, Biên Giang, Hà Đông, 40m2, hơn 3 tỷ, cách ô tô tránh 30m, ngõ thông tứ phía.",3.55,40.0,88.75,4,3,Hà Đông,Hà Nội
"Nhà quận 1, giá 8.4tỷ hẻm 8m Nguyễn Thị Minh Khai, 1 trệt 3 lầu. Oto vô tới nhà. Cho thuê 28tr/th",8.4,25.0,336.0,4,4,Quận 1,Hồ Chí Minh
CHÍNH CHỦ EM CẦN BÁN GẤP NHÀ 6 TẦNG - 4 NGỦ KHÉP KÍN RỘNG RÃI - HÀNG XÓM NGỌC LÂM PHỐ - NGÕ OTO,5.75,30.0,191.67,4,5,Long Biên,Hà Nội
Nhà mặt tiền đường số giáp khu Tên Lửa Quận Bình Tân 5x20 gấp bán,6.6,100.0,66.0,3,2,Bình Tân,Hồ Chí Minh
"Cực hiếm! Bán nhà Gia Thụy, khu phân lô VIP, 37m2 x MT rộng x 7 tầng, gara ô tô, 7 tầng thang máy",13.2,37.0,356.76,4,6,Long Biên,Hà Nội
"PHÂN LÔ, LÊ TRỌNG TẤN, Ô TÔ NGỦ NHÀ, 48M, 5T, MT4, THANH XUÂN, FULL NỘI THẤT, NHÀ ĐẸP Ở NGAY.",13.5,48.0,281.25,,,Thanh Xuân,Hà Nội
"Bán nhà riêng tại Nguyễn Khoái, 6,9 tỷ, 36m2, 3PN + 4WC + 5 tầng, đẹp, nhiều tiện ích.",6.9,36.0,191.67,3,4,Hoàng Mai,Hà Nội
"Nhà đẹp Thạnh xuân 43,hẻm xe hơi,view bờ kênh thoáng mát,giá 5,5ty",5.5,72.0,76.39,3,3,Quận 12,Hồ Chí Minh
"BÁN NHÀ RIÊNG HẺM 158 HOÀNG HOA THÁM, P12, TÂN BÌNH.",16.5,80.0,206.25,,,Tân Bình,Hồ Chí Minh
Siêu Phẩm Nhà Phố Trần Phú Ô Tô Đỗ Ngày Đêm Kinh Doanh Buôn Bán Sầm Uất Thông Sang Hồ Văn Quán,16.8,85.0,197.65,4,,Hà Đông,Hà Nội
